BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,MAIN_ADDRESS,SUBLOCALITY
E Realty International Corp,Co-op for sale,468000,2,1,1200,"88-11 Elmhurst Ave Unit C11Elmhurst, NY 11373",Queens
E Realty International Corp,Condo for sale,698000,2,2,824,"142-18 38th Ave Unit 7DFlushing, NY 11354",Queens
E Realty International Corp,House for sale,858000,2,2,2184.207862,"52-37 84th StElmhurst, NY 11373",Queens
E Realty International Corp,Condo for sale,654250,2,1,702,"91-23 Corona Ave Unit 7AElmhurst, NY 11373",Queens
E Realty International Corp,Condo for sale,799000,2,2,868,"214-11 35th Ave Unit 3ABayside, NY 11361",Queens
E Realty International Corp,Condo for sale,598125,2,1,655,"91-23 Corona Ave Unit 4GElmhurst, NY 11373",Queens
E Realty International Corp,Condo for sale,579000,2,2,750,"140-31 Cherry Ave Unit 9AFlushing, NY 11355",Queens
E Realty International Corp,Condo for sale,654250,2,1,702,"91-23 Corona Ave Unit 7AElmhurst, NY 11373",Queens
E Realty International Corp,Condo for sale,550000,2,2,721,"60-70 Woodhaven Blvd Unit 3CElmhurst, NY 11373",Queens
E Realty International Corp,Condo for sale,725000,2,2,800,"91-23 Corona Ave Unit 4FElmhurst, NY 11373",Queens
Exp Realty,Condo for sale,329000,2,1,850,"55 Austin Pl Apt 6ZStaten Island, NY 10304",Richmond County
Exp Realty,Co-op for sale,335000,2,1,745,"35-35 82nd St Unit 24Jackson Heights, NY 11372",Queens
Exp Realty,Condo for sale,675000,2,2,904,"92-29 Queens Blvd Unit 7H116Rego Park, NY 11374",Queens
Exp Realty,Co-op for sale,279000,2,1,810,"196-44 69th Ave Unit 1STFresh Meadows, NY 11365",Queens
Exp Realty,Co-op for sale,459000,2,1,950,"142-05 Roosevelt Ave Unit 435Flushing, NY 11354",Queens
Exp Realty,Co-op for sale,480000,2,1,2184.207862,"66-36 Yellowstone Blvd Unit 22BForest Hills, NY 11375",Queens
Exp Realty,Co-op for sale,465000,2,1,2184.207862,"37-50 87th St Unit 6BJackson Heights, NY 11372",Queens
Exp Realty,Townhouse for sale,475000,2,2,1364,"266 Corona AveStaten Island, NY 10306",Richmond County
Exp Realty,Co-op for sale,388000,2,1,2184.207862,"67-66 108th St Units B & 65Forest Hills, NY 11375",Queens
Exp Realty,House for sale,799500,2,2,2250,"627 Rockaway StStaten Island, NY 10307",Richmond County
Exp Realty,Pending,938000,2,2,1700,"66-43 Alderton StRego Park, NY 11374",Queens
Exp Realty,Condo for sale,469000,2,1,780,"104-33 39th Ave Unit 3D-ACorona, NY 11368",Queens
Exp Realty,Condo for sale,680000,2,2,847,"90-20 55th Ave Unit 4AElmhurst, NY 11373",Queens
Exp Realty,Co-op for sale,365000,2,1,2184.207862,"83-40 Austin St Unit 3EKew Gardens, NY 11415",Queens
Exp Realty,Co-op for sale,409000,2,1,2184.207862,"69-60 108th St Unit 501Forest Hills, NY 11375",Queens
Exp Realty,Co-op for sale,335000,2,1,745,"35-35 82nd St Unit 24Jackson Heights, NY 11372",Queens
Exp Realty,Co-op for sale,365000,2,1,2184.207862,"225-08 Hillside Ave Unit DuplexQueens Village, NY 11427",Queens
Exp Realty,House for sale,599999,2,2,1048,"2566 Eastchester RdBronx, NY 10469",Bronx County
Exp Realty,Co-op for sale,325000,2,1,750,"129 E 102nd St Apt 5BNew York, NY 10029",New York
Exp Realty,Condo for sale,249000,2,1,815,"1718 Purdy St Apt MbBronx, NY 10462",Bronx County
Exp Realty,Condo for sale,2488000,2,2,1483,"150 Nassau St Apt 2DNew York, NY 10038",New York
Exp Realty,Co-op for sale,249999,2,1,750,"2018 E 59th St Unit 159DOld Mill Basin, NY 11234",Brooklyn
Exp Realty,Co-op for sale,243000,2,1,965,"8 Fordham Hill Oval Apt 12CBronx, NY 10468",Bronx County
Keller Williams Realty Landmark Ii,House for sale,699000,2,2,2184.207862,"78-18 74th StGlendale, NY 11385",Queens
Keller Williams Realty Landmark Ii,House for sale,945000,2,2,2184.207862,"69-05 65th DrMiddle Village, NY 11379",Queens
Keller Williams Realty Landmark Ii,House for sale,859000,2,2,950,"149-47 26th AveFlushing, NY 11354",Queens
Keller Williams Realty Landmark Ii,Pending,299999,2,1,650,"124-21 Flatlands Ave Unit 8BBrooklyn, NY 11208",Brooklyn
Keller Williams Realty Landmark Ii,Townhouse for sale,399985,2,1,1148,"923 Rockaway AveBrownville, NY 11212",Kings County
Keller Williams Nyc,Condo for sale,1675000,2,2,1294,"340 E 64th St Apt 8RNew York, NY 10065",New York
Keller Williams Nyc,Condo for sale,495000,2,1,766,"69 Bennett Ave Apt 509New York, NY 10033",New York
Keller Williams Nyc,Condo for sale,695000,2,2,889,"42 W 120th St Apt 2DNew York, NY 10027",New York
Keller Williams Nyc,Condo for sale,744000,2,1,890,"32-86 33rd St Unit D7Queens, NY 11106",Queens
Keller Williams Nyc,Condo for sale,2995000,2,2,1784,"721 Fifth Ave Unit 52KNew York, NY 10022",New York
Keller Williams Nyc,Condo for sale,520000,2,1,741,"105 Bennett Ave Unit 54BNew York, NY 10033",New York
Keller Williams Nyc,Condo for sale,4999000,2,2,1666,"111 Murray St Apt 41BNew York, NY 10007",New York
Keller Williams Nyc,Co-op for sale,269000,2,1,2184.207862,"2090 Madison Ave Apt 3DNew York, NY 10037",New York
Keller Williams Realty Greater Nassau,Co-op for sale,419800,2,1,1000,"72-81 113th St Unit 5MForest Hills, NY 11375",Queens
Keller Williams Realty Greater Nassau,Co-op for sale,279000,2,1,2184.207862,"73-22 220th St Unit UpperBayside, NY 11364",Queens
Keller Williams Rlty Landmark,Co-op for sale,385000,2,2,2184.207862,"18-15 215th St Unit 3HBayside, NY 11360",Queens
Keller Williams Rlty Landmark,Co-op for sale,575000,2,1,2184.207862,"46-01 39 Ave Unit 514Sunnyside, NY 11104",Queens
Keller Williams Rlty Landmark,Co-op for sale,595000,2,2,1075,"37-30 83rd St Unit 3JJackson Heights, NY 11372",Queens
Keller Williams Rlty Landmark,Co-op for sale,369888,2,2,2184.207862,"98-120 Queens Blvd Unit 6KRego Park, NY 11374",Queens
Keller Williams Rlty Landmark,Condo for sale,599000,2,2,974,"92-29 Queens Blvd Unit 3HRego Park, NY 11374",Queens
Keller Williams Rlty Landmark,Co-op for sale,439000,2,1,900,"13-56 Bell Blvd Unit 2Bayside, NY 11360",Queens
Keller Williams Rlty Landmark,Co-op for sale,305000,2,1,2184.207862,"164-11 Willets Point Blvd Unit 2Whitestone, NY 11357",Queens
Keller Williams Rlty Landmark,Co-op for sale,670000,2,2,2184.207862,"17-85 215th St Unit 15NBayside, NY 11360",Queens
Momentum Real Estate Llc,Condo for sale,389990,2,1,886,"100 Colfax Ave Apt 7UStaten Island, NY 10306",Staten Island
"Nest Seekers International, Midtown",Condo for sale,1199999,2,2,1197,"143 Meserole St Unit GardenBrooklyn, NY 11206",Kings County
"Nest Seekers International, Midtown",Condo for sale,1351242,2,2,1026,"3 Court Sq W Unit 403Queens, NY 11101",Queens
"Nest Seekers International, Midtown",Condo for sale,2375000,2,2,986,"3 Court Sq W Ph 202Queens, NY 11101",Queens
"Nest Seekers International, Midtown",Condo for sale,2750000,2,2,1856,"323 E 79th St Apt 3New York, NY 10075",New York
"Nest Seekers International, Midtown",Co-op for sale,300000,2,1,2184.207862,"800 Grand Concourse Apt 3RSBronx, NY 10451",Bronx County
"Nest Seekers International, Midtown",Condo for sale,1479000,2,1,2184.207862,"36 Gramercy Park E Apt 5SNew York, NY 10003",New York
"Nest Seekers International, Midtown",Condo for sale,8950000,2,2,2270,"212 W 18th St Apt 19CNew York, NY 10011",New York
"Nest Seekers International, Midtown",Condo for sale,1175000,2,2,1072,"90 William St Apt 6CNew York, NY 10038",New York
"Nest Seekers International, Midtown",Condo for sale,1350000,2,1,2184.207862,"659 Baltic St Unit PhBrooklyn, NY 11217",Kings County
Re Max Edge,Condo for sale,538000,2,1,1105,"2546 Stillwell Ave Apt 3BBrooklyn, NY 11223",Kings County
Re Max Edge,House for sale,438000,2,2,1354,"123 Jamie LnStaten Island, NY 10312",Richmond County
Re Max Edge,Pending,495000,2,2,1100,"9967 Shore Rd Apt 7EBrooklyn, NY 11209",Brooklyn
Re Max Edge,Co-op for sale,499000,2,1,686,"430 W 46th St Apt 5EManhattan, NY 10036",New York
Re Max Edge,Co-op for sale,525000,2,1,1000,"6801 Shore Rd Apt 4JBrooklyn, NY 11220",Brooklyn
Re Max Edge,Pending,464998,2,2,1657,"2650 Ocean Pkwy Apt 10PBrooklyn, NY 11235",Brooklyn
Re Max Edge,Pending,464998,2,2,1657,"2650 Ocean Pkwy Apt 10PBrooklyn, NY 11235",Brooklyn
Re Max Edge,Pending,495000,2,2,1100,"9967 Shore Rd Apt 7EBrooklyn, NY 11209",Brooklyn
Re Max Edge,Co-op for sale,379000,2,1,1000,"1680 Ocean Ave Apt 5LBrooklyn, NY 11230",Brooklyn
Re Max Edge,Co-op for sale,349000,2,1,800,"3235 Emmons Ave Apt 625Brooklyn, NY 11235",Brooklyn
Re Max Edge,Condo for sale,455000,2,1,939,"449 Medina St Apt 2CStaten Island, NY 10306",Staten Island
Re Max Edge,Condo for sale,888000,2,2,1146,"1238 63rd St Apt D324Brooklyn, NY 11219",Brooklyn
Re Max Edge,Co-op for sale,239000,2,1,950,"2547 W 2nd St Apt 1HBrooklyn, NY 11223",Brooklyn
Re Max Edge,Co-op for sale,295000,2,1,700,"1275 E 5th St Apt 6ABrooklyn, NY 11230",Brooklyn
Re Max Elite,Co-op for sale,675000,2,2,1200,"9437 Shore Rd Unit 1ABrooklyn, NY 11209",Brooklyn
Re Max Elite,Contingent,575000,2,1,1200,"15 Portland PlStaten Island, NY 10301",Richmond County
Re Max Elite,Co-op for sale,489000,2,1,950,"9201 Shore Rd Apt D509Brooklyn, NY 11209",Brooklyn
Re Max Elite,House for sale,575000,2,1,900,"190 Beach 109th StRockaway Park, NY 11694",Queens
Re Max Elite,House for sale,849999,2,2,1365,"155 Ebbitts StStaten Island, NY 10306",Richmond County
Re Max Elite,Co-op for sale,345000,2,1,1000,"2483 W 16th St Apt 14DBrooklyn, NY 11214",Kings County
Re Max Elite,Co-op for sale,418888,2,1,900,"946 59th St Apt 4BBrooklyn, NY 11219",Brooklyn
Re Max Elite,Condo for sale,575000,2,2,1253,"101-02 Shore Front Pkwy Unit 26ARockaway Park, NY 11694",Queens
Re Max Real Estate Professionals,House for sale,995000,2,2,800,"1809 W 3rd StBrooklyn, NY 11223",Kings County
Re Max Real Estate Professionals,Condo for sale,539000,2,2,821,"1495 E 28th St Apt 3ABrooklyn, NY 11229",Brooklyn
Re Max Real Estate Professionals,House for sale,995000,2,2,800,"1809 W 3rd StBrooklyn, NY 11223",Kings County
Re Max Real Estate Professionals,Co-op for sale,300000,2,1,900,"350 Richmond Ter Apt 3CStaten Island, NY 10301",Staten Island
Re Max Real Estate Professionals,House for sale,619000,2,2,804,"15 Eunice PlStaten Island, NY 10303",Richmond County
Re Max Real Estate Professionals,House for sale,495000,2,2,953,"79 Benjamin DrStaten Island, NY 10303",Richmond County
"Robert Defalco Realty, Inc.",Condo for sale,475000,2,1,1296,"26 Katan Loop Unit BStaten Island, NY 10308",Richmond County
"Robert Defalco Realty, Inc.",House for sale,399999,2,1,1056,"123 Roe StStaten Island, NY 10310",Richmond County
"Robert Defalco Realty, Inc.",House for sale,630000,2,2,1450,"14 Buffalo StStaten Island, NY 10306",Richmond County
"Robert Defalco Realty, Inc.",House for sale,339000,2,1,700,"31 Center PlStaten Island, NY 10306",Richmond County
"Robert Defalco Realty, Inc.",Multi-family home for sale,530000,2,2,1672,"87 Murdock PlStaten Island, NY 10303",Richmond County
Serhant,Condo for sale,1795000,2,2,1245,"180 Front St Apt 7FBrooklyn, NY 11201",Brooklyn
Serhant,Condo for sale,2000000,2,2,1441,"50 Bridge Park Dr Apt 3DBrooklyn, NY 11201",Brooklyn
Serhant,Co-op for sale,795000,2,1,2184.207862,"651 Vanderbilt St Apt 7KBrooklyn, NY 11218",Brooklyn
Serhant,Condo for sale,3345000,2,2,1875,"158 Franklin St Fl 3New York, NY 10013",New York
Serhant,Condo for sale,3345000,2,2,1875,"158 Franklin St Fl 3New York, NY 10013",New York
Serhant,Condo for sale,1949000,2,2,1288,"277 E 7th St Apt 2New York, NY 10009",New York
Serhant,Condo for sale,999000,2,2,1262,"775 Riverside Dr Apt 5HNew York, NY 10032",New York
Serhant,Condo for sale,2295000,2,2,1242,"219 Hudson St Apt 4ANew York, NY 10013",New York
Serhant,Condo for sale,1465000,2,1,1107,"61 N Henry St Fl 4Brooklyn, NY 11222",Brooklyn
Serhant,Condo for sale,1175000,2,2,1115,"924 Lafayette Ave Apt 2Brooklyn, NY 11221",Brooklyn
Serhant,Condo for sale,285000,2,1,1000,"1439 Metropolitan Ave Apt 6ABronx, NY 10462",Bronx County
Sotheby'S International Realty,Condo for sale,5000000,2,2,2522,"139 Spring St Apt 3BNew York, NY 10012",New York
Sotheby'S International Realty,Condo for sale,1599000,2,2,1094,"135 E 54th St Apt 14MNew York, NY 10022",New York
Sotheby'S International Realty,Townhouse for sale,3460000,2,2,2484,"168 Plymouth St # ThcBrooklyn, NY 11201",Kings County
Sotheby'S International Realty,Co-op for sale,990000,2,2,2184.207862,"325 E 41st St Apt 601New York, NY 10017",New York
Sotheby'S International Realty,Co-op for sale,499000,2,2,2184.207862,"519 E 87th St Apt DNew York, NY 10128",New York
Sotheby'S International Realty,Co-op for sale,2950000,2,2,2184.207862,"20 Bond St Apt 2New York, NY 10012",New York
Sotheby'S International Realty,Condo for sale,800000,2,2,1257,"309 E 108th St Apt 5FNew York, NY 10029",New York
Sotheby'S International Realty,Pending,399000,2,1,2184.207862,"301 E 63rd St Apt 4BNew York, NY 10065",New York
Sotheby'S International Realty,For sale,6500000,2,2,2184.207862,"995 Fifth Ave Apt 11NNew York, NY 10028",New York
Sotheby'S International Realty,Condo for sale,8575000,2,2,1830,"25 Columbus Cir # 57BNew York, NY 10019",New York
Sotheby'S International Realty,Co-op for sale,750000,2,2,2184.207862,"575 Park Ave # 1508New York, NY 10065",New York
Sotheby'S International Realty,Co-op for sale,4500000,2,2,2184.207862,"870 Fifth Ave Apt 4DNew York, NY 10065",New York
Sotheby'S International Realty,Co-op for sale,2250000,2,2,2184.207862,"288 W 12th St # 3FRNew York, NY 10014",New York
Sotheby'S International Realty,Co-op for sale,1999000,2,2,2184.207862,"969 Park Ave # 12FNew York, NY 10028",New York
Sotheby'S International Realty,Condo for sale,15000000,2,2,2625,"432 Park Ave Apt 84ANew York, NY 10022",New York
Sotheby'S International Realty,For sale,1100000,2,2,2184.207862,"2235 Frederick Douglass Blvd Apt 7KNew York, NY 10027",New York
Sotheby'S International Realty,Condo for sale,5950000,2,2,1853,"173 Perry St # 8NNew York, NY 10014",New York
Sotheby'S International Realty,Condo for sale,6895000,2,2,2114,"217 W 57th St Apt 35FNew York, NY 10019",New York
Sotheby'S International Realty,Pending,1150000,2,2,2184.207862,"67 Park Ave # 9BNew York, NY 10016",New York
Sotheby'S International Realty,Co-op for sale,2800000,2,2,2184.207862,"23 E 74th St Apt 14FNew York, NY 10021",New York
Sotheby'S International Realty,Condo for sale,3995000,2,2,1283,"25 Columbus Cir # 69FNew York, NY 10019",New York
Sotheby'S International Realty,Co-op for sale,825000,2,2,2184.207862,"150 W 55th St # 6CNew York, NY 10019",New York
Sowae Corp,House for sale,275000,2,1,1104,"3009 Coddington AveBronx, NY 10461",Bronx County
Sowae Corp,House for sale,285000,2,1,1380,"102-15 215 StQueens Village, NY 11429",Queens
Winzone Realty Inc,Condo for sale,558000,2,1,747,"22-40 80th St Unit 133FEast Elmhurst, NY 11370",Queens
Winzone Realty Inc,Condo for sale,798000,2,2,1190,"206-17 Emily Rd Unit 1002Bayside, NY 11360",Queens
Winzone Realty Inc,Co-op for sale,369000,2,1,2184.207862,"43-40 Union St Unit 3DFlushing, NY 11355",Queens
Winzone Realty Inc,Co-op for sale,329000,2,1,2184.207862,"196-58 67 Ave Unit 2Fresh Meadows, NY 11365",Queens
Winzone Realty Inc,Condo for sale,720000,2,1,970,"61-09 39 Ave Unit M6Woodside, NY 11377",Queens
Winzone Realty Inc,Condo for sale,575000,2,2,2184.207862,"81-15 Queens Blvd Unit 3CElmhurst, NY 11373",Queens
Winzone Realty Inc,Condo for sale,1250000,2,2,1257,"131-01 40th Rd Unit 8GFlushing, NY 11354",Queens
Winzone Realty Inc,Condo for sale,625000,2,2,995,"2 Bay Club Rd Unit 1MBayside, NY 11360",Queens
Winzone Realty Inc,Co-op for sale,397000,2,1,1000,"84-20 51 Ave Unit 2BElmhurst, NY 11373",Queens
Winzone Realty Inc,Condo for sale,555000,2,1,2184.207862,"7613 Ditmars Blvd Unit A2East Elmhurst, NY 11370",Queens
Winzone Realty Inc,Condo for sale,595000,2,2,739,"71-66 Parsons Blvd Unit 7FFlushing, NY 11365",Queens
Nobroker,Pending,895000,2,1,2184.207862,"365 W 20th St Apt 9CManhattan, NY 10011",New York
Nobroker,Condo for sale,999000,2,2,1187,"133-38 Sanford Ave Unit 16DFlushing, NY 11355",Queens
Nobroker,Condo for sale,771770,2,2,710,"134-16 35th Ave Unit 11DFlushing, NY 11354",Queens
Nobroker,Condo for sale,771770,2,2,710,"134-16 35th Ave Unit 11DFlushing, NY 11354",Queens
Nobroker,Co-op for sale,550000,2,1,2184.207862,"804 W 180th St Apt 52New York, NY 10033",New York
Nobroker,House for sale,899000,2,2,1056,"1595 Independence AveBrooklyn, NY 11228",Kings County
Nobroker,House for sale,875000,2,2,1214,"244-89 61st AveLittle Neck, NY 11362",Queens
Nobroker,Co-op for sale,515000,2,2,1200,"3060 Ocean Ave Apt 6PBrooklyn, NY 11235",Brooklyn
Nobroker,Condo for sale,3999999,2,2,1997,"527 W 27th St Unit 5SNew York, NY 10001",New York
Compass,Pending,599000,3,3,2184.207862,"457 W 57th St Unit 809Manhattan, NY 10019",New York
Compass,Condo for sale,5200000,3,3,1394,"2 E 55th St Unit 1118Manhattan, NY 10022",Manhattan
Compass,Condo for sale,1995000,3,3,1838,"298 E 2nd St Apt 4Manhattan, NY 10009",New York
Compass,Condo for sale,200000,3,3,1260,"2 E 55th St Unit 1136W15Manhattan, NY 10022",New York
Douglas Elliman,Co-op for sale,1250000,3,3,2184.207862,"207 E 21st St Unit 4CDENew York, NY 10010",New York
E Realty International Corp,House for sale,925000,3,3,2100,"69-08 Myrtle AveGlendale, NY 11385",Queens
Keller Williams Rlty Landmark,Pending,1098888,3,3,2184.207862,"34 Center DrMalba, NY 11357",Queens
Momentum Real Estate Llc,Multi-family home for sale,750000,3,3,1530,"90 Coale AveStaten Island, NY 10314",Richmond County
Serhant,Condo for sale,9450000,3,3,3918,"60 Greene St Apt 4New York, NY 10012",New York
Nobroker,House for sale,499000,3,3,2184.207862,"119-44 193rd StSaint Albans, NY 11412",Queens
Brown Harris Stevens,Condo for sale,1540000,3,3,1357,"575 4th Ave Apt 4CBrooklyn, NY 11215",Brooklyn
Brown Harris Stevens,Co-op for sale,425000,3,1,450,"410 W 23rd St Apt 6EManhattan, NY 10011",New York
Brown Harris Stevens,Co-op for sale,4250000,3,2,2400,"123 Prince St Unit 1Manhattan, NY 10012",New York
Brown Harris Stevens,Townhouse for sale,14995000,3,0,2184.207862,"50 W 86th St Unit TownhouseManhattan, NY 10024",New York
Brown Harris Stevens,Co-op for sale,595000,3,1,2184.207862,"19 E 73rd St Unit MedicalManhattan, NY 10021",New York
Brown Harris Stevens,Condo for sale,3795000,3,2,1887,"30 Main St Ph BBrooklyn, NY 11201",Kings County
Brown Harris Stevens,Co-op for sale,499000,3,2,1200,"1100 Grand Concourse Apt 2FBronx, NY 10456",Bronx County
Brown Harris Stevens,Co-op for sale,1995000,3,3,1800,"418 E 59th St Apt 31BManhattan, NY 10022",New York
Brown Harris Stevens,Condo for sale,2649000,3,3,1500,"325 Fifth Ave Unit 36AManhattan, NY 10016",New York
Brown Harris Stevens,Condo for sale,625000,3,1,458,"173 McGuinness Blvd Unit 3CBrooklyn, NY 11222",Brooklyn
Brown Harris Stevens,Co-op for sale,1950000,3,2,1265,"1270 Fifth Ave Unit 2TManhattan, NY 10029",New York
Brown Harris Stevens,Co-op for sale,1195000,3,3,995,"3001 Henry Hudson West Parkway Pkwy W Unit 1FGBronx, NY 10463",Bronx County
Brown Harris Stevens,Co-op for sale,2850000,3,2,2184.207862,"520 Laguardia Pl Apt 7NManhattan, NY 10012",New York
Brown Harris Stevens,Co-op for sale,399000,3,2,2184.207862,"12 E 132nd St Apt 2AManhattan, NY 10037",New York
Brown Harris Stevens,Co-op for sale,435000,3,1,2184.207862,"110 Thompson St Apt 2EManhattan, NY 10012",New York
Brown Harris Stevens,Co-op for sale,289000,3,1,2184.207862,"36 Dahill Rd Apt 1LBrooklyn, NY 11218",Brooklyn
Brown Harris Stevens,Townhouse for sale,1300000,3,3,2184.207862,"449 Convent Ave Unit TownhouseManhattan, NY 10031",New York
Brown Harris Stevens,Condo for sale,995000,3,2,1175,"2545 Frederick Douglass Blvd Apt DManhattan, NY 10030",New York
Brown Harris Stevens,Co-op for sale,165000,3,1,550,"555 Kappock St Apt 5MBronx, NY 10463",Bronx County
Brown Harris Stevens,Condo for sale,2800000,3,2,1687,"543 W 122nd St Apt 27AManhattan, NY 10027",New York
Brown Harris Stevens,Townhouse for sale,869000,3,2,2184.207862,"1341 E 36th St Unit TownhouseBrooklyn, NY 11234",Kings County
Brown Harris Stevens,Townhouse for sale,25000000,3,3,2184.207862,"60-66 Clark St Unit TownhouseBrooklyn, NY 11201",Kings County
Brown Harris Stevens,Co-op for sale,675000,3,1,2184.207862,"1793 Riverside Dr Apt 4FManhattan, NY 10034",New York
